,fp,label,good
0,./vae_out/viii/viii_3027.png,good,True
1,./vae_out/viii/viii_2968.png,bad,False
2,./vae_out/viii/viii_3819.png,bad,False
3,./vae_out/viii/viii_4493.png,bad,False
4,./vae_out/viii/viii_2778.png,bad,False
5,./vae_out/viii/viii_1984.png,bad,False
6,./vae_out/viii/viii_4582.png,bad,False
7,./vae_out/viii/viii_0096.png,bad,False
8,./vae_out/viii/viii_1283.png,bad,False
9,./vae_out/viii/viii_4451.png,bad,False
10,./vae_out/viii/viii_2029.png,good,True
11,./vae_out/viii/viii_2445.png,bad,False
12,./vae_out/viii/viii_1422.png,bad,False
13,./vae_out/viii/viii_3535.png,bad,False
14,./vae_out/viii/viii_1925.png,bad,False
15,./vae_out/viii/viii_2711.png,bad,False
16,./vae_out/viii/viii_4412.png,bad,False
17,./vae_out/viii/viii_0576.png,bad,False
18,./vae_out/viii/viii_3102.png,good,True
19,./vae_out/viii/viii_1625.png,good,True
20,./vae_out/viii/viii_3644.png,bad,False
21,./vae_out/viii/viii_0741.png,bad,False
22,./vae_out/viii/viii_3351.png,good,True
23,./vae_out/viii/viii_3085.png,bad,False
24,./vae_out/viii/viii_4014.png,bad,False
25,./vae_out/viii/viii_4449.png,good,True
26,./vae_out/viii/viii_2105.png,bad,False
27,./vae_out/viii/viii_4064.png,good,True
28,./vae_out/viii/viii_2944.png,good,True
29,./vae_out/viii/viii_4880.png,bad,False
30,./vae_out/viii/viii_2996.png,good,True
31,./vae_out/viii/viii_0311.png,good,True
32,./vae_out/viii/viii_1175.png,good,True
33,./vae_out/viii/viii_4638.png,bad,False
34,./vae_out/viii/viii_2835.png,bad,False
35,./vae_out/viii/viii_4289.png,good,True
36,./vae_out/viii/viii_2843.png,bad,False
37,./vae_out/viii/viii_4333.png,good,True
38,./vae_out/viii/viii_2249.png,good,True
39,./vae_out/viii/viii_0132.png,good,True
40,./vae_out/viii/viii_2051.png,good,True
41,./vae_out/viii/viii_4020.png,good,True
42,./vae_out/viii/viii_3441.png,good,True
43,./vae_out/viii/viii_3463.png,good,True
44,./vae_out/viii/viii_4912.png,bad,False
45,./vae_out/viii/viii_1393.png,bad,False
46,./vae_out/viii/viii_1016.png,bad,False
47,./vae_out/viii/viii_1535.png,bad,False
48,./vae_out/viii/viii_4131.png,bad,False
49,./vae_out/viii/viii_2872.png,bad,False
50,./vae_out/viii/viii_0109.png,bad,False
51,./vae_out/viii/viii_2876.png,good,True
52,./vae_out/viii/viii_0855.png,bad,False
53,./vae_out/viii/viii_1045.png,bad,False
54,./vae_out/viii/viii_2197.png,bad,False
55,./vae_out/viii/viii_3590.png,good,True
56,./vae_out/viii/viii_4687.png,good,True
57,./vae_out/viii/viii_3804.png,good,True
58,./vae_out/viii/viii_1445.png,bad,False
59,./vae_out/viii/viii_3163.png,bad,False
60,./vae_out/viii/viii_3179.png,good,True
61,./vae_out/viii/viii_0538.png,bad,False
62,./vae_out/viii/viii_3915.png,good,True
63,./vae_out/viii/viii_4473.png,bad,False
64,./vae_out/viii/viii_4971.png,bad,False
65,./vae_out/viii/viii_3948.png,bad,False
66,./vae_out/viii/viii_1970.png,good,True
67,./vae_out/viii/viii_3236.png,good,True
68,./vae_out/viii/viii_4859.png,bad,False
69,./vae_out/viii/viii_0568.png,good,True
70,./vae_out/viii/viii_2613.png,good,True
71,./vae_out/viii/viii_3248.png,bad,False
72,./vae_out/viii/viii_1560.png,good,True
73,./vae_out/viii/viii_0980.png,bad,False
