,fp,label,good
0,./vae_out/v/v_1489.png,bad,False
1,./vae_out/v/v_4460.png,bad,False
2,./vae_out/v/v_4864.png,good,True
3,./vae_out/v/v_1381.png,bad,False
4,./vae_out/v/v_2016.png,bad,False
5,./vae_out/v/v_2080.png,good,True
6,./vae_out/v/v_2218.png,bad,False
7,./vae_out/v/v_0199.png,bad,False
8,./vae_out/v/v_4372.png,good,True
9,./vae_out/v/v_1049.png,good,True
10,./vae_out/v/v_1036.png,bad,False
11,./vae_out/v/v_4427.png,bad,False
12,./vae_out/v/v_3307.png,good,True
13,./vae_out/v/v_3506.png,good,True
14,./vae_out/v/v_2112.png,good,True
15,./vae_out/v/v_4325.png,bad,False
16,./vae_out/v/v_1685.png,bad,False
17,./vae_out/v/v_0382.png,good,True
18,./vae_out/v/v_3576.png,bad,False
19,./vae_out/v/v_1816.png,good,True
20,./vae_out/v/v_2654.png,good,True
21,./vae_out/v/v_2601.png,bad,False
22,./vae_out/v/v_3811.png,bad,False
23,./vae_out/v/v_4519.png,good,True
24,./vae_out/v/v_4745.png,bad,False
25,./vae_out/v/v_0074.png,good,True
26,./vae_out/v/v_4779.png,bad,False
27,./vae_out/v/v_2658.png,good,True
28,./vae_out/v/v_1903.png,good,True
29,./vae_out/v/v_0889.png,good,True
30,./vae_out/v/v_4296.png,good,True
31,./vae_out/v/v_1468.png,good,True
32,./vae_out/v/v_3855.png,good,True
33,./vae_out/v/v_4240.png,good,True
34,./vae_out/v/v_0657.png,bad,False
35,./vae_out/v/v_0411.png,good,True
36,./vae_out/v/v_1934.png,good,True
37,./vae_out/v/v_4659.png,good,True
38,./vae_out/v/v_0539.png,good,True
39,./vae_out/v/v_4821.png,good,True
40,./vae_out/v/v_0739.png,bad,False
41,./vae_out/v/v_0026.png,good,True
42,./vae_out/v/v_3273.png,bad,False
43,./vae_out/v/v_1415.png,bad,False
44,./vae_out/v/v_4989.png,good,True
45,./vae_out/v/v_4573.png,good,True
46,./vae_out/v/v_2125.png,good,True
47,./vae_out/v/v_4876.png,bad,False
48,./vae_out/v/v_4984.png,bad,False
49,./vae_out/v/v_2213.png,good,True
50,./vae_out/v/v_1277.png,good,True
51,./vae_out/v/v_4811.png,good,True
52,./vae_out/v/v_2036.png,good,True
53,./vae_out/v/v_1283.png,bad,False
54,./vae_out/v/v_4960.png,good,True
55,./vae_out/v/v_2771.png,good,True
56,./vae_out/v/v_1566.png,good,True
57,./vae_out/v/v_3460.png,good,True
58,./vae_out/v/v_3814.png,bad,False
59,./vae_out/v/v_3017.png,good,True
60,./vae_out/v/v_4382.png,bad,False
61,./vae_out/v/v_3294.png,bad,False
62,./vae_out/v/v_0360.png,bad,False
63,./vae_out/v/v_1914.png,bad,False
64,./vae_out/v/v_2427.png,bad,False
65,./vae_out/v/v_4260.png,good,True
66,./vae_out/v/v_3446.png,good,True
67,./vae_out/v/v_1198.png,good,True
68,./vae_out/v/v_2623.png,bad,False
69,./vae_out/v/v_0092.png,good,True
70,./vae_out/v/v_2296.png,bad,False
71,./vae_out/v/v_1809.png,bad,False
72,./vae_out/v/v_1495.png,good,True
73,./vae_out/v/v_1830.png,bad,False
74,./vae_out/v/v_3748.png,good,True
75,./vae_out/v/v_0089.png,good,True
76,./vae_out/v/v_1892.png,good,True
77,./vae_out/v/v_1354.png,bad,False
78,./vae_out/v/v_2143.png,good,True
79,./vae_out/v/v_4315.png,good,True
80,./vae_out/v/v_2109.png,bad,False
81,./vae_out/v/v_4679.png,bad,False
82,./vae_out/v/v_2059.png,bad,False
83,./vae_out/v/v_0346.png,bad,False
84,./vae_out/v/v_1259.png,bad,False
85,./vae_out/v/v_3146.png,good,True
86,./vae_out/v/v_3509.png,good,True
87,./vae_out/v/v_3993.png,good,True
88,./vae_out/v/v_4056.png,good,True
89,./vae_out/v/v_4774.png,good,True
90,./vae_out/v/v_2094.png,good,True
91,./vae_out/v/v_3870.png,good,True
92,./vae_out/v/v_2929.png,good,True
93,./vae_out/v/v_0907.png,bad,False
94,./vae_out/v/v_4327.png,good,True
95,./vae_out/v/v_3276.png,good,True
96,./vae_out/v/v_3002.png,good,True
97,./vae_out/v/v_0399.png,bad,False
98,./vae_out/v/v_2261.png,bad,False
99,./vae_out/v/v_4956.png,good,True
100,./vae_out/v/v_3221.png,good,True
101,./vae_out/v/v_2474.png,bad,False
102,./vae_out/v/v_2195.png,bad,False
103,./vae_out/v/v_2385.png,good,True
104,./vae_out/v/v_1902.png,good,True
105,./vae_out/v/v_0424.png,bad,False
106,./vae_out/v/v_0976.png,good,True
107,./vae_out/v/v_4520.png,good,True
108,./vae_out/v/v_3488.png,bad,False
109,./vae_out/v/v_2085.png,good,True
110,./vae_out/v/v_3392.png,bad,False
111,./vae_out/v/v_1117.png,bad,False
112,./vae_out/v/v_4934.png,good,True
113,./vae_out/v/v_0893.png,good,True
114,./vae_out/v/v_2950.png,good,True
115,./vae_out/v/v_2403.png,bad,False
116,./vae_out/v/v_1411.png,good,True
117,./vae_out/v/v_4916.png,good,True
118,./vae_out/v/v_4294.png,good,True
119,./vae_out/v/v_1913.png,good,True
120,./vae_out/v/v_4483.png,good,True
121,./vae_out/v/v_4365.png,bad,False
122,./vae_out/v/v_3124.png,bad,False
123,./vae_out/v/v_4578.png,good,True
124,./vae_out/v/v_0289.png,bad,False
125,./vae_out/v/v_0871.png,good,True
126,./vae_out/v/v_3550.png,good,True
127,./vae_out/v/v_3598.png,bad,False
128,./vae_out/v/v_1514.png,good,True
129,./vae_out/v/v_3025.png,good,True
130,./vae_out/v/v_3167.png,good,True
131,./vae_out/v/v_3581.png,good,True
132,./vae_out/v/v_4130.png,good,True
133,./vae_out/v/v_2854.png,good,True
134,./vae_out/v/v_1338.png,good,True
135,./vae_out/v/v_4967.png,bad,False
136,./vae_out/v/v_2631.png,good,True
137,./vae_out/v/v_2012.png,good,True
138,./vae_out/v/v_3318.png,good,True
139,./vae_out/v/v_0145.png,good,True
140,./vae_out/v/v_1312.png,good,True
141,./vae_out/v/v_4782.png,good,True
142,./vae_out/v/v_4926.png,good,True
143,./vae_out/v/v_0618.png,good,True
144,./vae_out/v/v_3158.png,good,True
145,./vae_out/v/v_2405.png,good,True
146,./vae_out/v/v_2166.png,good,True
147,./vae_out/v/v_4844.png,good,True
148,./vae_out/v/v_0250.png,bad,False
149,./vae_out/v/v_1482.png,good,True
150,./vae_out/v/v_0375.png,bad,False
151,./vae_out/v/v_3144.png,good,True
152,./vae_out/v/v_1899.png,bad,False
153,./vae_out/v/v_0563.png,good,True
154,./vae_out/v/v_1874.png,bad,False
155,./vae_out/v/v_4414.png,bad,False
156,./vae_out/v/v_0486.png,good,True
157,./vae_out/v/v_2330.png,good,True
158,./vae_out/v/v_2814.png,good,True
159,./vae_out/v/v_0857.png,bad,False
160,./vae_out/v/v_4796.png,bad,False
161,./vae_out/v/v_2404.png,bad,False
162,./vae_out/v/v_1770.png,good,True
163,./vae_out/v/v_2514.png,good,True
164,./vae_out/v/v_0123.png,bad,False
165,./vae_out/v/v_0695.png,bad,False
166,./vae_out/v/v_1724.png,bad,False
167,./vae_out/v/v_0173.png,bad,False
168,./vae_out/v/v_2338.png,bad,False
169,./vae_out/v/v_0804.png,good,True
170,./vae_out/v/v_2363.png,good,True
171,./vae_out/v/v_1850.png,good,True
172,./vae_out/v/v_3818.png,good,True
173,./vae_out/v/v_2475.png,bad,False
174,./vae_out/v/v_1054.png,bad,False
175,./vae_out/v/v_3815.png,bad,False
176,./vae_out/v/v_1301.png,good,True
177,./vae_out/v/v_3955.png,good,True
178,./vae_out/v/v_2062.png,good,True
179,./vae_out/v/v_2972.png,good,True
180,./vae_out/v/v_0011.png,bad,False
181,./vae_out/v/v_0140.png,good,True
182,./vae_out/v/v_0725.png,bad,False
183,./vae_out/v/v_4211.png,bad,False
184,./vae_out/v/v_0263.png,bad,False
185,./vae_out/v/v_2392.png,good,True
186,./vae_out/v/v_3365.png,good,True
187,./vae_out/v/v_4629.png,good,True
188,./vae_out/v/v_1363.png,bad,False
189,./vae_out/v/v_0016.png,bad,False
190,./vae_out/v/v_3160.png,bad,False
191,./vae_out/v/v_3522.png,good,True
192,./vae_out/v/v_3908.png,bad,False
193,./vae_out/v/v_1941.png,bad,False
194,./vae_out/v/v_1317.png,good,True
195,./vae_out/v/v_0772.png,bad,False
196,./vae_out/v/v_3785.png,bad,False
197,./vae_out/v/v_1701.png,good,True
198,./vae_out/v/v_4583.png,good,True
199,./vae_out/v/v_4041.png,good,True
200,./vae_out/v/v_1053.png,good,True
201,./vae_out/v/v_2382.png,good,True
202,./vae_out/v/v_4902.png,good,True
203,./vae_out/v/v_1988.png,bad,False
204,./vae_out/v/v_0275.png,bad,False
205,./vae_out/v/v_0639.png,bad,False
206,./vae_out/v/v_2024.png,bad,False
207,./vae_out/v/v_4062.png,good,True
208,./vae_out/v/v_1635.png,bad,False
209,./vae_out/v/v_3873.png,good,True
210,./vae_out/v/v_3436.png,bad,False
211,./vae_out/v/v_0995.png,bad,False
212,./vae_out/v/v_3739.png,good,True
213,./vae_out/v/v_1438.png,bad,False
214,./vae_out/v/v_4890.png,good,True
215,./vae_out/v/v_2881.png,good,True
216,./vae_out/v/v_3105.png,bad,False
217,./vae_out/v/v_4445.png,good,True
218,./vae_out/v/v_4209.png,good,True
219,./vae_out/v/v_0265.png,good,True
220,./vae_out/v/v_1855.png,good,True
221,./vae_out/v/v_1010.png,good,True
222,./vae_out/v/v_0910.png,good,True
223,./vae_out/v/v_2066.png,bad,False
224,./vae_out/v/v_0538.png,good,True
225,./vae_out/v/v_4697.png,good,True
226,./vae_out/v/v_4953.png,good,True
227,./vae_out/v/v_3364.png,good,True
228,./vae_out/v/v_4348.png,good,True
229,./vae_out/v/v_4457.png,bad,False
230,./vae_out/v/v_2725.png,good,True
231,./vae_out/v/v_4110.png,good,True
232,./vae_out/v/v_1647.png,bad,False
233,./vae_out/v/v_3930.png,good,True
234,./vae_out/v/v_2452.png,good,True
235,./vae_out/v/v_1297.png,good,True
236,./vae_out/v/v_4082.png,bad,False
237,./vae_out/v/v_0732.png,good,True
238,./vae_out/v/v_2217.png,bad,False
239,./vae_out/v/v_2855.png,bad,False
240,./vae_out/v/v_2298.png,good,True
241,./vae_out/v/v_4144.png,good,True
242,./vae_out/v/v_0705.png,bad,False
243,./vae_out/v/v_4234.png,good,True
244,./vae_out/v/v_3297.png,good,True
245,./vae_out/v/v_2666.png,good,True
246,./vae_out/v/v_1603.png,good,True
247,./vae_out/v/v_2142.png,bad,False
248,./vae_out/v/v_2204.png,good,True
249,./vae_out/v/v_3476.png,bad,False
250,./vae_out/v/v_3289.png,bad,False
251,./vae_out/v/v_3756.png,bad,False
252,./vae_out/v/v_2360.png,good,True
253,./vae_out/v/v_0894.png,good,True
254,./vae_out/v/v_0637.png,good,True
255,./vae_out/v/v_2751.png,good,True
256,./vae_out/v/v_2599.png,good,True
257,./vae_out/v/v_0985.png,good,True
258,./vae_out/v/v_0425.png,good,True
259,./vae_out/v/v_2071.png,bad,False
260,./vae_out/v/v_4208.png,good,True
261,./vae_out/v/v_1212.png,good,True
262,./vae_out/v/v_1539.png,good,True
263,./vae_out/v/v_1443.png,good,True
264,./vae_out/v/v_4594.png,good,True
265,./vae_out/v/v_1154.png,bad,False
266,./vae_out/v/v_1660.png,good,True
267,./vae_out/v/v_0210.png,good,True
268,./vae_out/v/v_0896.png,bad,False
269,./vae_out/v/v_0477.png,good,True
270,./vae_out/v/v_3414.png,good,True
271,./vae_out/v/v_3778.png,good,True
272,./vae_out/v/v_3511.png,bad,False
273,./vae_out/v/v_3435.png,good,True
274,./vae_out/v/v_4565.png,good,True
275,./vae_out/v/v_2134.png,good,True
276,./vae_out/v/v_0740.png,good,True
277,./vae_out/v/v_4853.png,good,True
278,./vae_out/v/v_3100.png,good,True
279,./vae_out/v/v_1822.png,bad,False
280,./vae_out/v/v_2915.png,bad,False
281,./vae_out/v/v_0033.png,good,True
282,./vae_out/v/v_3860.png,good,True
283,./vae_out/v/v_1772.png,good,True
284,./vae_out/v/v_2482.png,good,True
285,./vae_out/v/v_1300.png,good,True
286,./vae_out/v/v_2493.png,good,True
287,./vae_out/v/v_2526.png,good,True
288,./vae_out/v/v_1361.png,good,True
