,fp,label,good
0,./vae_out/vii/vii_4125.png,bad,False
1,./vae_out/vii/vii_4226.png,good,True
2,./vae_out/vii/vii_4456.png,bad,False
3,./vae_out/vii/vii_2265.png,good,True
4,./vae_out/vii/vii_3024.png,bad,False
5,./vae_out/vii/vii_1841.png,good,True
6,./vae_out/vii/vii_1721.png,bad,False
7,./vae_out/vii/vii_0643.png,good,True
8,./vae_out/vii/vii_3344.png,good,True
9,./vae_out/vii/vii_4583.png,bad,False
10,./vae_out/vii/vii_4445.png,bad,False
11,./vae_out/vii/vii_3927.png,bad,False
12,./vae_out/vii/vii_4234.png,bad,False
13,./vae_out/vii/vii_4436.png,good,True
14,./vae_out/vii/vii_4772.png,good,True
15,./vae_out/vii/vii_2452.png,good,True
16,./vae_out/vii/vii_0168.png,good,True
17,./vae_out/vii/vii_3625.png,bad,False
18,./vae_out/vii/vii_1510.png,good,True
19,./vae_out/vii/vii_1431.png,good,True
20,./vae_out/vii/vii_2485.png,good,True
21,./vae_out/vii/vii_3354.png,good,True
22,./vae_out/vii/vii_1882.png,good,True
23,./vae_out/vii/vii_2530.png,good,True
24,./vae_out/vii/vii_2200.png,good,True
25,./vae_out/vii/vii_3594.png,good,True
26,./vae_out/vii/vii_2875.png,good,True
27,./vae_out/vii/vii_3880.png,good,True
28,./vae_out/vii/vii_1720.png,good,True
29,./vae_out/vii/vii_0512.png,good,True
30,./vae_out/vii/vii_1619.png,good,True
31,./vae_out/vii/vii_0993.png,good,True
32,./vae_out/vii/vii_3762.png,good,True
33,./vae_out/vii/vii_2785.png,bad,False
34,./vae_out/vii/vii_3852.png,good,True
35,./vae_out/vii/vii_0622.png,bad,False
36,./vae_out/vii/vii_1188.png,good,True
37,./vae_out/vii/vii_1166.png,bad,False
38,./vae_out/vii/vii_4291.png,good,True
39,./vae_out/vii/vii_3312.png,bad,False
40,./vae_out/vii/vii_2718.png,good,True
41,./vae_out/vii/vii_1665.png,bad,False
42,./vae_out/vii/vii_4185.png,good,True
43,./vae_out/vii/vii_3817.png,good,True
44,./vae_out/vii/vii_0295.png,good,True
45,./vae_out/vii/vii_4169.png,good,True
46,./vae_out/vii/vii_2298.png,good,True
47,./vae_out/vii/vii_1296.png,good,True
48,./vae_out/vii/vii_0245.png,good,True
49,./vae_out/vii/vii_1414.png,bad,False
50,./vae_out/vii/vii_1292.png,good,True
51,./vae_out/vii/vii_1314.png,good,True
52,./vae_out/vii/vii_2487.png,bad,False
53,./vae_out/vii/vii_0205.png,good,True
54,./vae_out/vii/vii_3097.png,good,True
55,./vae_out/vii/vii_3132.png,good,True
56,./vae_out/vii/vii_0053.png,good,True
57,./vae_out/vii/vii_0104.png,bad,False
58,./vae_out/vii/vii_1958.png,good,True
59,./vae_out/vii/vii_3383.png,bad,False
60,./vae_out/vii/vii_2094.png,good,True
61,./vae_out/vii/vii_2997.png,good,True
62,./vae_out/vii/vii_2352.png,good,True
63,./vae_out/vii/vii_4400.png,good,True
64,./vae_out/vii/vii_0521.png,bad,False
65,./vae_out/vii/vii_1816.png,bad,False
66,./vae_out/vii/vii_1388.png,good,True
67,./vae_out/vii/vii_1944.png,good,True
68,./vae_out/vii/vii_1604.png,good,True
69,./vae_out/vii/vii_2586.png,bad,False
70,./vae_out/vii/vii_1647.png,bad,False
71,./vae_out/vii/vii_4344.png,bad,False
72,./vae_out/vii/vii_1164.png,bad,False
73,./vae_out/vii/vii_0155.png,bad,False
74,./vae_out/vii/vii_2638.png,bad,False
75,./vae_out/vii/vii_3128.png,good,True
76,./vae_out/vii/vii_2553.png,good,True
77,./vae_out/vii/vii_4634.png,bad,False
78,./vae_out/vii/vii_0562.png,good,True
79,./vae_out/vii/vii_0998.png,bad,False
80,./vae_out/vii/vii_4963.png,bad,False
81,./vae_out/vii/vii_2271.png,good,True
82,./vae_out/vii/vii_3091.png,good,True
83,./vae_out/vii/vii_4518.png,good,True
84,./vae_out/vii/vii_1871.png,good,True
85,./vae_out/vii/vii_2077.png,good,True
